time,value,zealot,state
336,0.02189363350948457,3.0,1
337,0.0577932347037972,3.0,0
337,0.02210309636003414,3.0,1
338,0.058210669033289406,3.0,0
338,0.022314379226704907,3.0,1
339,0.05863010844361071,3.0,0
339,0.02252749478309674,3.0,1
340,0.05905155124679569,3.0,0
340,0.022742455734118754,3.0,1
341,0.059474995630654365,3.0,0
341,0.022959274814800958,3.0,1
342,0.05990043965831024,3.0,0
342,0.023177964789075835,3.0,1
343,0.06032788126774614,3.0,0
343,0.023398538448529602,3.0,1
344,0.06075731827135842,3.0,0
344,0.023621008611122804,3.0,1
345,0.06118874835551853,3.0,0
345,0.023845388119880396,3.0,1
346,0.061622169080143355,3.0,0
346,0.024071689841550822,3.0,1
347,0.06205757787827321,3.0,0
347,0.024299926665234218,3.0,1
348,0.06249497205565801,3.0,0
348,0.024530111500979418,3.0,1
349,0.06293434879035194,3.0,0
349,0.024762257278349728,3.0,1
350,0.06337570513231622,3.0,0
350,0.024996376944957488,3.0,1
351,0.0638190380030301,3.0,0
351,0.025232483464967075,3.0,1
352,0.06426434419511083,3.0,0
352,0.025470589817566686,3.0,1
353,0.06471162037194136,3.0,0
353,0.02571070899540842,3.0,1
354,0.06516086306730753,3.0,0
354,0.025952854003017004,3.0,1
355,0.06561206868504307,3.0,0
355,0.026197037855166975,3.0,1
356,0.06606523349868432,3.0,0
356,0.026443273575228438,3.0,1
357,0.06652035365113305,3.0,0
357,0.026691574193481296,3.0,1
358,0.06697742515432886,3.0,0
358,0.026941952745398238,3.0,1
359,0.06743644388893051,3.0,0
359,0.027194422269896257,3.0,1
360,0.06789740560400637,3.0,0
360,0.02744899580755724,3.0,1
361,0.06836030591673459,3.0,0
361,0.02770568639881726,3.0,1
362,0.06882514031211252,3.0,0
362,0.02796450708212502,3.0,1
363,0.06929190414267605,3.0,0
363,0.02822547089206962,3.0,1
364,0.06976059262822835,3.0,0
364,0.028488590857477604,3.0,1
365,0.07023120085557916,3.0,0
365,0.02875387999947982,3.0,1
366,0.07070372377829365,3.0,0
366,0.029021351329547945,3.0,1
367,0.07117815621645195,3.0,0
367,0.029291017847501287,3.0,1
368,0.07165449285641907,3.0,0
368,0.029562892539483902,3.0,1
369,0.07213272825062525,3.0,0
369,0.0298369883759123,3.0,1
370,0.07261285681735745,3.0,0
370,0.03011331830939434,3.0,1
371,0.07309487284056167,3.0,0
371,0.030391895272619228,3.0,1
372,0.07357877046965666,3.0,0
372,0.03067273217621926,3.0,1
373,0.07406454371935867,3.0,0
373,0.030955841906603717,3.0,1
374,0.07455218646951833,3.0,0
374,0.03124123732376497,3.0,1
375,0.07504169246496906,3.0,0
375,0.03152893125905765,3.0,1
376,0.07553305531538762,3.0,0
376,0.03181893651295096,3.0,1
377,0.07602626849516687,3.0,0
377,0.03211126585275481,3.0,1
378,0.07652132534330129,3.0,0
378,0.03240593201032006,3.0,1
379,0.07701821906328489,3.0,0
379,0.03270294767971362,3.0,1
380,0.07751694272302259,3.0,0
380,0.033002325514868494,3.0,1
381,0.07801748925475413,3.0,0
381,0.03330407812720989,3.0,1
382,0.0785198514549924,3.0,0
382,0.03360821808325732,3.0,1
383,0.07902402198447467,3.0,0
383,0.033914757902203635,3.0,1
384,0.07952999336812833,3.0,0
384,0.0342237100534715,3.0,1
385,0.08003775799505071,3.0,0
385,0.034535086954247875,3.0,1
386,0.08054730811850347,3.0,0
386,0.034848900966997,3.0,1
387,0.08105863585592173,3.0,0
387,0.03516516439695268,3.0,1
388,0.08157173318893852,3.0,0
388,0.03548388948959054,3.0,1
389,0.08208659196342415,3.0,0
389,0.035805088428080556,3.0,1
390,0.08260320388954154,3.0,0
390,0.03612877333072098,3.0,1
391,0.08312156054181757,3.0,0
391,0.036454956248354,3.0,1
392,0.08364165335923011,3.0,0
392,0.036783649161763916,3.0,1
393,0.08416347364531207,3.0,0
393,0.03711486397905877,3.0,1
394,0.08468701256827192,3.0,0
394,0.037448612533035566,3.0,1
395,0.08521226116113116,3.0,0
395,0.03778490657853043,3.0,1
396,0.08573921032187959,3.0,0
396,0.038123757789754145,3.0,1
397,0.08626785081364745,3.0,0
397,0.03846517775761345,3.0,1
398,0.08679817326489621,3.0,0
398,0.038809177987019966,3.0,1
399,0.08733016816962705,3.0,0
399,0.03915576989418581,3.0,1
400,0.08786382588760787,3.0,0
400,0.039504964803908395,3.0,1
401,0.08839913664461924,3.0,0
401,0.039856773946843914,3.0,1
402,0.08893609053271896,3.0,0
402,0.04021120845677093,3.0,1
403,0.08947467751052647,3.0,0
403,0.04056827936784468,3.0,1
404,0.09001488740352621,3.0,0
404,0.040927997611842765,3.0,1
405,0.09055670990439113,3.0,0
405,0.04129037401540332,3.0,1
406,0.09110013457332605,3.0,0
406,0.04165541929725603,3.0,1
407,0.09164515083843168,3.0,0
407,0.04202314406544739,3.0,1
408,0.09219174799608877,3.0,0
408,0.042393558814560174,3.0,1
409,0.09273991521136324,3.0,0
409,0.04276667392292894,3.0,1
410,0.09328964151843239,3.0,0
410,0.04314249964985137,3.0,1
411,0.09384091582103225,3.0,0
411,0.04352104613279728,3.0,1
412,0.09439372689292642,3.0,0
412,0.04390232338461511,3.0,1
413,0.09494806337839647,3.0,0
413,0.04428634129073754,3.0,1
414,0.09550391379275429,3.0,0
414,0.044673109606386686,3.0,1
415,0.09606126652287665,3.0,0
415,0.045062637953779634,3.0,1
416,0.09662010982776134,3.0,0
416,0.04545493581933553,3.0,1
417,0.09718043183910632,3.0,0
417,0.04585001255088462,3.0,1
418,0.09774222056191106,3.0,0
418,0.046247877354880555,3.0,1
419,0.09830546387510053,3.0,0
419,0.04664853929361626,3.0,1
420,0.09887014953217181,3.0,0
420,0.0470520072824449,3.0,1
421,0.09943626516186371,3.0,0
421,0.04745829008700638,3.0,1
422,0.10000379826884943,3.0,0
422,0.04786739632046004,3.0,1
423,0.1005727362344519,3.0,0
423,0.048279334440725234,3.0,1
424,0.10114306631738212,3.0,0
424,0.04869411274772979,3.0,1
425,0.10171477565450106,3.0,0
425,0.04911173938066784,3.0,1
426,0.10228785126160428,3.0,0
426,0.0495322223152677,3.0,1
427,0.10286228003422951,3.0,0
427,0.04995556936107068,3.0,1
428,0.10343804874848787,3.0,0
428,0.05038178815872186,3.0,1
429,0.10401514406191735,3.0,0
429,0.05081088617727386,3.0,1
430,0.10459355251436009,3.0,0
430,0.0512428707115041,3.0,1
431,0.10517326052886171,3.0,0
431,0.051677748879247025,3.0,1
432,0.10575425441259427,3.0,0
432,0.05211552761874207,3.0,1
433,0.10633652035780114,3.0,0
433,0.052556213685998214,3.0,1
434,0.10692004444276508,3.0,0
434,0.05299981365217614,3.0,1
435,0.1075048126327981,3.0,0
435,0.05344633390098924,3.0,1
436,0.10809081078125368,3.0,0
436,0.05389578062612417,3.0,1
437,0.1086780246305615,3.0,0
437,0.0543481598286822,3.0,1
438,0.10926643981328274,3.0,0
438,0.05480347731464209,3.0,1
439,0.10985604185318801,3.0,0
439,0.05526173869234602,3.0,1
440,0.11044681616635586,3.0,0
440,0.05572294937000916,3.0,1
441,0.11103874806229244,3.0,0
441,0.05618711455325416,3.0,1
442,0.11163182274507123,3.0,0
442,0.05665423924267153,3.0,1
443,0.11222602531449408,3.0,0
443,0.05712432823140749,3.0,1
444,0.11282134076727075,3.0,0
444,0.057597386102779445,3.0,1
445,0.11341775399821906,3.0,0
445,0.05807341722792099,3.0,1
446,0.11401524980148346,3.0,0
446,0.05855242576345758,3.0,1
447,0.1146138128717724,3.0,0
447,0.05903441564921322,3.0,1
448,0.11521342780561392,3.0,0
448,0.05951939060595032,3.0,1
449,0.11581407910262875,3.0,0
449,0.060007354133143107,3.0,1
450,0.11641575116682099,3.0,0
450,0.06049830950678615,3.0,1
451,0.11701842830788492,3.0,0
451,0.06099225977723902,3.0,1
452,0.11762209474252826,3.0,0
452,0.06148920776710832,3.0,1
453,0.11822673459581118,3.0,0
453,0.06198915606916823,3.0,1
454,0.11883233190249967,3.0,0
454,0.062492107044320504,3.0,1
455,0.11943887060843421,3.0,0
455,0.06299806281959582,3.0,1
456,0.12004633457191138,3.0,0
456,0.06350702528619676,3.0,1
457,0.1206547075650791,3.0,0
457,0.06401899609758405,3.0,1
458,0.12126397327534429,3.0,0
458,0.0645339766676073,3.0,1
459,0.12187411530679243,3.0,0
459,0.06505196816868125,3.0,1
460,0.12248511718161824,3.0,0
460,0.0655729715300089,3.0,1
461,0.12309696234156686,3.0,0
461,0.066096987435852,3.0,1
462,0.12370963414938493,3.0,0
462,0.06662401632385094,3.0,1
463,0.12432311589028078,3.0,0
463,0.06715405838339483,3.0,1
464,0.12493739077339282,3.0,0
464,0.06768711355404229,3.0,1
465,0.1255524419332661,3.0,0
465,0.06822318152399509,3.0,1
466,0.12616825243133523,3.0,0
466,0.06876226172862471,3.0,1
467,0.12678480525741384,3.0,0
467,0.06930435334905344,3.0,1
468,0.12740208333118958,3.0,0
468,0.06984945531079126,3.0,1
469,0.12802006950372385,3.0,0
469,0.07039756628242824,3.0,1
470,0.1286387465589554,3.0,0
470,0.07094868467438534,3.0,1
471,0.12925809721520712,3.0,0
471,0.07150280863772263,3.0,1
472,0.12987810412669626,3.0,0
472,0.07205993606300719,3.0,1
473,0.13049874988504492,3.0,0
473,0.07262006457924088,3.0,1
474,0.13112001702079332,3.0,0
474,0.07318319155284891,3.0,1
475,0.131741888004912,3.0,0
475,0.07374931408673013,3.0,1
476,0.13236434525031487,3.0,0
476,0.07431842901936958,3.0,1
477,0.13298737111337042,3.0,0
477,0.07489053292401415,3.0,1
478,0.13361094789541172,3.0,0
478,0.075465622107912,3.0,1
479,0.13423505784424347,3.0,0
479,0.07604369261161593,3.0,1
480,0.13485968315564706,3.0,0
480,0.07662474020835226,3.0,1
481,0.13548480597488075,3.0,0
481,0.07720876040345448,3.0,1
482,0.13611040839817606,3.0,0
482,0.07779574843386274,3.0,1
483,0.13673647247422963,3.0,0
483,0.07838569926769004,3.0,1
484,0.13736298020568885,3.0,0
484,0.07897860760385444,3.0,1
485,0.13798991355063192,3.0,0
485,0.07957446787177835,3.0,1
486,0.13861725442404135,3.0,0
486,0.08017327423115528,3.0,1
487,0.13924498469926982,3.0,0
487,0.080775020571783,3.0,1
488,0.13987308620949912,3.0,0
488,0.08137970051346541,3.0,1
489,0.1405015407491904,3.0,0
489,0.08198730740598073,3.0,1
490,0.14113033007552653,3.0,0
490,0.08259783432911845,3.0,1
491,0.141759435909845,3.0,0
491,0.08321127409278282,3.0,1
492,0.1423888399390617,3.0,0
492,0.08382761923716486,3.0,1
493,0.14301852381708566,3.0,0
493,0.08444686203298117,3.0,1
494,0.14364846916622281,3.0,0
494,0.08506899448178029,3.0,1
495,0.14427865757857047,3.0,0
495,0.08569400831631648,3.0,1
496,0.14490907061740096,3.0,0
496,0.0863218950009897,3.0,1
497,0.14553968981853452,3.0,0
497,0.08695264573235315,3.0,1
498,0.14617049669170187,3.0,0
498,0.08758625143968643,3.0,1
499,0.14680147272189523,3.0,0
499,0.08822270278563486,3.0,1
500,0.14743259937070882,3.0,0
500,0.0888619901669147,3.0,1
501,0.14806385807766806,3.0,0
501,0.0895041037150831,3.0,1
502,0.1486952302615476,3.0,0
502,0.09014903329737313,3.0,1
503,0.14932669732167808,3.0,0
503,0.09079676851759316,3.0,1
504,0.14995824063924285,3.0,0
504,0.09144729871708954,3.0,1
505,0.1505898415785624,3.0,0
505,0.09210061297577289,3.0,1
506,0.15122148148836873,3.0,0
506,0.0927567001132072,3.0,1
507,0.15185314170306938,3.0,0
507,0.09341554868976065,3.0,1
508,0.15248480354400018,3.0,0
508,0.09407714700781837,3.0,1
509,0.1531164483206689,3.0,0
509,0.09474148311305568,3.0,1
510,0.15374805733198793,3.0,0
510,0.09540854479577235,3.0,1
511,0.15437961186749846,3.0,0
511,0.09607831959228574,3.0,1
512,0.15501109320858475,3.0,0
512,0.09675079478638347,3.0,1
513,0.15564248262967978,3.0,0
513,0.09742595741083447,3.0,1
514,0.15627376139946303,3.0,0
514,0.09810379424895713,3.0,1
515,0.15690491078204938,3.0,0
515,0.09878429183624543,3.0,1
516,0.15753591203817177,3.0,0
516,0.0994674364620507,3.0,1
517,0.15816674642635625,3.0,0
517,0.10015321417131894,3.0,1
518,0.1587973952040908,3.0,0
518,0.10084161076638347,3.0,1
519,0.15942783962898902,3.0,0
519,0.1015326118088116,3.0,1
520,0.16005806095994768,3.0,0
520,0.10222620262130416,3.0,1
521,0.16068804045830087,3.0,0
521,0.10292236828964878,3.0,1
522,0.16131775938897042,3.0,0
522,0.10362109366472402,3.0,1
523,0.16194719902161206,3.0,0
523,0.10432236336455526,3.0,1
524,0.16257634063176046,3.0,0
524,0.10502616177642027,3.0,1
525,0.16320516550197212,3.0,0
525,0.10573247305900488,3.0,1
526,0.16383365492296798,3.0,0
526,0.10644128114460688,3.0,1
527,0.16446179019477492,3.0,0
527,0.10715256974138736,3.0,1
528,0.16508955262786912,3.0,0
528,0.10786632233566953,3.0,1
529,0.16571692354432038,3.0,0
529,0.10858252219428241,3.0,1
530,0.16634388427893906,3.0,0
530,0.10930115236695043,3.0,1
531,0.16697041618042593,3.0,0
531,0.11002219568872552,3.0,1
532,0.1675965006125264,3.0,0
532,0.11074563478246308,3.0,1
533,0.16822211895518946,3.0,0
533,0.11147145206133857,3.0,1
534,0.16884725260573255,3.0,0
534,0.11219962973140525,3.0,1
535,0.16947188298001287,3.0,0
535,0.11293014979419018,3.0,1
536,0.17009599151360585,3.0,0
536,0.11366299404932842,3.0,1
537,0.17071955966299288,3.0,0
537,0.11439814409723403,3.0,1
538,0.17134256890675686,3.0,0
538,0.11513558134180492,3.0,1
539,0.1719650007467892,3.0,0
539,0.11587528699316212,3.0,1
540,0.17258683670950603,3.0,0
540,0.11661724207042014,3.0,1
541,0.17320805834707761,3.0,0
541,0.11736142740448802,3.0,1
542,0.1738286472386692,3.0,0
542,0.118107823640898,3.0,1
543,0.17444858499169516,3.0,0
543,0.11885641124266094,3.0,1
544,0.17506785324308802,3.0,0
544,0.1196071704931465,3.0,1
545,0.17568643366058098,3.0,0
545,0.12036008149898512,3.0,1
546,0.17630430794400706,3.0,0
546,0.12111512419299082,3.0,1
547,0.17692145782661356,3.0,0
547,0.1218722783371015,3.0,1
548,0.1775378650763943,3.0,0
548,0.12263152352533555,3.0,1
549,0.17815351149743872,3.0,0
549,0.12339283918676111,3.0,1
550,0.17876837893129935,3.0,0
550,0.1241562045884765,3.0,1
551,0.1793824492583783,3.0,0
551,0.12492159883859828,3.0,1
552,0.1799957043993332,3.0,0
552,0.12568900088925575,3.0,1
553,0.18060812631650233,3.0,0
553,0.12645838953958635,3.0,1
554,0.1812196970153507,3.0,0
554,0.12722974343873267,3.0,1
555,0.18183039854593738,3.0,0
555,0.128003041088835,3.0,1
556,0.18244021300440308,3.0,0
556,0.1287782608480182,3.0,1
557,0.18304912253447983,3.0,0
557,0.12955538093336888,3.0,1
558,0.18365710932902338,3.0,0
558,0.13033437942390103,3.0,1
559,0.18426415563156645,3.0,0
559,0.1311152342635042,3.0,1
560,0.18487024373789596,3.0,0
560,0.13189792326387484,3.0,1
561,0.18547535599765155,3.0,0
561,0.1326824241074241,3.0,1
562,0.18607947481594875,3.0,0
562,0.13346871435016044,3.0,1
563,0.18668258265502305,3.0,0
563,0.13425677142454384,3.0,1
564,0.18728466203589872,3.0,0
564,0.1350465726423073,3.0,1
565,0.1878856955400802,3.0,0
565,0.13583809519724308,3.0,1
566,0.18848566581126594,3.0,0
566,0.13663131616795066,3.0,1
567,0.18908455555708614,3.0,0
567,0.137426212520542,3.0,1
568,0.189682347550862,3.0,0
568,0.13822276111130216,3.0,1
569,0.19027902463338925,3.0,0
569,0.1390209386893014,3.0,1
570,0.19087456971474245,3.0,0
570,0.13982072189895559,3.0,1
571,0.19146896577610245,3.0,0
571,0.14062208728253262,3.0,1
572,0.1920621958716043,3.0,0
572,0.1414250112826017,3.0,1
573,0.19265424313020826,3.0,0
573,0.1422294702444216,3.0,1
574,0.19324509075758975,3.0,0
574,0.14303544041826755,3.0,1
575,0.1938347220380509,3.0,0
575,0.1438428979616918,3.0,1
576,0.19442312033645145,3.0,0
576,0.14465181894171755,3.0,1
577,0.1950102691001584,3.0,0
577,0.14546217933696257,3.0,1
578,0.19559615186101464,3.0,0
578,0.14627395503969168,3.0,1
579,0.1961807522373258,3.0,0
579,0.1470871218577954,3.0,1
580,0.19676405393586258,3.0,0
580,0.14790165551669401,3.0,1
581,0.19734604075388085,3.0,0
581,0.14871753166116514,3.0,1
582,0.1979266965811559,3.0,0
582,0.14953472585709385,3.0,1
583,0.19850600540203225,3.0,0
583,0.1503532135931449,3.0,1
584,0.19908395129748568,3.0,0
584,0.15117297028235574,3.0,1
585,0.1996605184471984,3.0,0
585,0.15199397126365052,3.0,1
586,0.20023569113164605,3.0,0
586,0.1528161918032752,3.0,1
587,0.20080945373419365,3.0,0
587,0.15363960709615293,3.0,1
588,0.20138179074320242,3.0,0
588,0.1544641922671622,3.0,1
589,0.20195268675414313,3.0,0
589,0.15528992237233602,3.0,1
590,0.20252212647171738,3.0,0
590,0.15611677239998548,3.0,1
591,0.20309009471198397,3.0,0
591,0.1569447172717481,3.0,1
592,0.2036565764044893,3.0,0
592,0.15777373184356194,3.0,1
593,0.20422155659440133,3.0,0
593,0.1586037909065702,3.0,1
594,0.2047850204446453,3.0,0
594,0.15943486918795416,3.0,1
595,0.20534695323803878,3.0,0
595,0.16026694135170202,3.0,1
596,0.2059073403794263,3.0,0
596,0.16109998199931255,3.0,1
597,0.20646616739781187,3.0,0
597,0.16193396567043938,3.0,1
598,0.20702341994848672,3.0,0
598,0.16276886684347755,3.0,1
599,0.20757908381515214,3.0,0
599,0.1636046599360976,3.0,1
600,0.208133144912035,3.0,0
600,0.16444131930572994,3.0,1
601,0.20868558928599512,3.0,0
601,0.16527881925000493,3.0,1
602,0.20923640311862307,3.0,0
602,0.16611713400715164,3.0,1
603,0.20978557272832574,3.0,0
603,0.16695623775636206,3.0,1
604,0.2103330845724,3.0,0
604,0.1677961046181241,3.0,1
605,0.2108789252490904,3.0,0
605,0.1686367086545286,3.0,1
606,0.21142308149963263,3.0,0
606,0.16947802386955735,3.0,1
607,0.21196554021027791,3.0,0
607,0.1703200242093554,3.0,1
608,0.21250628841429922,3.0,0
608,0.17116268356249503,3.0,1
609,0.21304531329397608,3.0,0
609,0.17200597576023607,3.0,1
610,0.21358260218255848,3.0,0
610,0.17284987457679016,3.0,1
611,0.21411814256620448,3.0,0
611,0.17369435372959216,3.0,1
612,0.21465192208589656,3.0,0
612,0.17453938687958803,3.0,1
613,0.2151839285393271,3.0,0
613,0.17538494763154266,3.0,1
614,0.21571414988275858,3.0,0
614,0.17623100953437656,3.0,1
615,0.2162425742328523,3.0,0
615,0.17707754608153395,3.0,1
616,0.21676918986846783,3.0,0
616,0.17792453071139253,3.0,1
617,0.21729398523242727,3.0,0
617,0.17877193680771863,3.0,1
618,0.2178169489332483,3.0,0
618,0.17961973770017395,3.0,1
619,0.2183380697468398,3.0,0
619,0.18046790666488086,3.0,1
620,0.2188573366181618,3.0,0
620,0.18131641692505218,3.0,1
621,0.21937473866284712,3.0,0
621,0.1821652416516911,3.0,1
622,0.2198902651687833,3.0,0
622,0.18301435396436536,3.0,1
623,0.22040390559765488,3.0,0
623,0.18386372693206546,3.0,1
624,0.22091564958644258,3.0,0
624,0.1847133335741472,3.0,1
625,0.2214254869488808,3.0,0
625,0.1855631468613682,3.0,1
626,0.22193340767686942,3.0,0
626,0.1864131397170201,3.0,1
627,0.22243940194184184,3.0,0
627,0.18726328501816347,3.0,1
628,0.22294346009608557,3.0,0
628,0.18811355559696938,3.0,1
629,0.22344557267401627,3.0,0
629,0.18896392424217137,3.0,1
630,0.22394573039340204,3.0,0
630,0.1898143637006322,3.0,1
631,0.2244439241565407,3.0,0
631,0.19066484667903016,3.0,1
632,0.22494014505138415,3.0,0
632,0.1915153458456663,3.0,1
633,0.2254343843526144,3.0,0
633,0.19236583383239825,3.0,1
634,0.22592663352266493,3.0,0
634,0.19321628323670165,3.0,1
635,0.2264168842126923,3.0,0
635,0.1940666666238621,3.0,1
636,0.22690512826349213,3.0,0
636,0.1949169565293009,3.0,1
637,0.22739135770636276,3.0,0
637,0.19576712546103545,3.0,1
638,0.2278755647639138,3.0,0
638,0.1966171459022754,3.0,1
639,0.22835774185081917,3.0,0
639,0.19746699031415751,3.0,1
640,0.22883788157451526,3.0,0
640,0.19831663113861872,3.0,1
641,0.2293159767358432,3.0,0
641,0.1991660408014083,3.0,1
642,0.22979202032963378,3.0,0
642,0.20001519171523874,3.0,1
643,0.23026600554523743,3.0,0
643,0.2008640562830768,3.0,1
644,0.23073792576699462,3.0,0
644,0.20171260690157206,3.0,1
645,0.23120777457465225,3.0,0
645,0.20256081596462436,3.0,1
646,0.23167554574371949,3.0,0
646,0.20340865586708629,3.0,1
647,0.23214123324576938,3.0,0
647,0.20425609900860262,3.0,1
648,0.23260483124867967,3.0,0
648,0.2051031177975814,3.0,1
649,0.23306633411681824,3.0,0
649,0.2059496846552964,3.0,1
650,0.23352573641117072,3.0,0
650,0.20679577202011973,3.0,1
651,0.23398303288940972,3.0,0
651,0.20764135235187806,3.0,1
652,0.23443821850590793,3.0,0
652,0.20848639813633268,3.0,1
653,0.23489128841169343,3.0,0
653,0.20933088188978083,3.0,1
654,0.2353422379543482,3.0,0
654,0.21017477616376962,3.0,1
655,0.23579106267784994,3.0,0
655,0.21101805354992492,3.0,1
656,0.23623775832235894,3.0,0
656,0.21186068668488767,3.0,1
657,0.2366823208239467,3.0,0
657,0.212702648255353,3.0,1
658,0.2371247463142714,3.0,0
658,0.2135439110032104,3.0,1
659,0.23756503112019697,3.0,0
659,0.2143844477307769,3.0,1
660,0.2380031717633583,3.0,0
660,0.21522423130612103,3.0,1
661,0.23843916495967288,3.0,0
661,0.2160632346684713,3.0,1
662,0.23887300761879765,3.0,0
662,0.21690143083370386,3.0,1
663,0.23930469684353567,3.0,0
663,0.2177387928999046,3.0,1
664,0.23973422992918786,3.0,0
664,0.21857529405299964,3.0,1
665,0.24016160436285605,3.0,0
665,0.21941090757244872,3.0,1
666,0.2405868178226938,3.0,0
666,0.22024560683699687,3.0,1
667,0.2410098681771079,3.0,0
667,0.2210793653304763,3.0,1
668,0.2414307534839112,3.0,0
668,0.22191215664765426,3.0,1
669,0.24184947198942702,3.0,0
669,0.22274395450012174,3.0,1
670,0.24226602212754628,3.0,0
670,0.22357473272221437,3.0,1
671,0.24268040251873788,3.0,0
671,0.22440446527696176,3.0,1
672,0.24309261196901485,3.0,0
672,0.22523312626205869,3.0,1
673,0.24350264946885436,3.0,0
673,0.22606068991585143,3.0,1
674,0.2439105141920753,3.0,0
674,0.22688713062333382,3.0,1
675,0.2443162054946726,3.0,0
675,0.2277124229221468,3.0,1
676,0.24471972291361094,3.0,0
676,0.2285365415085754,3.0,1
677,0.24512106616557638,3.0,0
677,0.22935946124353734,3.0,1
678,0.24552023514569069,3.0,0
678,0.23018115715855647,3.0,1
679,0.2459172299261839,3.0,0
679,0.23100160446171686,3.0,1
680,0.24631205075503385,3.0,0
680,0.2318207785435889,3.0,1
681,0.24670469805456516,3.0,0
681,0.23263865498312528,3.0,1
682,0.24709517242001622,3.0,0
682,0.23345520955351662,3.0,1
683,0.24748347461806974,3.0,0
683,0.23427041822800646,3.0,1
684,0.24786960558535276,3.0,0
684,0.23508425718565398,3.0,1
685,0.24825356642690152,3.0,0
685,0.235896702817045,3.0,1
686,0.24863535841459908,3.0,0
686,0.2367077317299396,3.0,1
687,0.2490149829855805,3.0,0
687,0.23751732075485815,3.0,1
688,0.2493924417406114,3.0,0
688,0.23832544695059293,3.0,1
689,0.2497677364424381,3.0,0
689,0.23913208760964688,3.0,1
690,0.25014086901411153,3.0,0
690,0.23993722026358988,3.0,1
691,0.2505118415372869,3.0,0
691,0.2407408226883301,3.0,1
692,0.25088065625049794,3.0,0
692,0.2415428729092942,3.0,1
693,0.2512473155474096,3.0,0
693,0.24234334920651346,3.0,1
694,0.2516118219750486,3.0,0
694,0.2431422301196093,3.0,1
695,0.2519741782320121,3.0,0
695,0.24393949445267457,3.0,1
696,0.25233438716665896,3.0,0
696,0.2447351212790468,3.0,1
697,0.2526924517752806,3.0,0
697,0.2455290899459689,3.0,1
698,0.2530483752002554,3.0,0
698,0.24632138007913248,3.0,1
699,0.253402160728187,3.0,0
699,0.2471119715871007,3.0,1
700,0.25375381178802614,3.0,0
700,0.2479008446656061,3.0,1
701,0.2541033319491798,3.0,0
701,0.24868797980172208,3.0,1
702,0.254450724919606,3.0,0
702,0.24947335777789933,3.0,1
703,0.2547959945438972,3.0,0
703,0.25025695967586925,3.0,1
704,0.2551391448013516,3.0,0
704,0.2510387668804087,3.0,1
705,0.25548017980403576,3.0,0
705,0.251818761082961,3.0,1
706,0.25581910379483686,3.0,0
706,0.2525969242851145,3.0,1
707,0.2561559211455068,3.0,0
707,0.2533732388019312,3.0,1
708,0.25649063635469943,3.0,0
708,0.2541476872651261,3.0,1
709,0.2568232540460025,3.0,0
709,0.2549202526260919,3.0,1
710,0.25715377896596114,3.0,0
710,0.2556909181587694,3.0,1
711,0.2574822159821007,3.0,0
711,0.2564596674623578,3.0,1
712,0.2578085700809427,3.0,0
712,0.2572264844638657,3.0,1
713,0.25813284636602,3.0,0
713,0.25799135342049906,3.0,1
714,0.25845505005588953,3.0,0
714,0.25875425892188386,3.0,1
715,0.2587751864821432,3.0,0
715,0.2595151858921227,3.0,1
716,0.2590932610874201,3.0,0
716,0.260274119591683,3.0,1
717,0.25940927942341735,3.0,0
717,0.2610310456191148,3.0,1
718,0.2597232471489034,3.0,0
718,0.2617859499125979,3.0,1
719,0.2600351700277331,3.0,0
719,0.2625388187513155,3.0,1
720,0.26034505392686536,3.0,0
720,0.2632896387566548,3.0,1
721,0.2606529048143848,3.0,0
721,0.2640383968932316,3.0,1
722,0.2609587287575261,3.0,0
722,0.2647850804697409,3.0,1
723,0.2612625319207053,3.0,0
723,0.2655296771396287,3.0,1
724,0.26156432056355405,3.0,0
724,0.2662721749015891,3.0,1
725,0.26186410103896307,3.0,0
725,0.26701256209988233,3.0,1
726,0.2621618797911285,3.0,0
726,0.2677508274244753,3.0,1
727,0.2624576633536092,3.0,0
727,0.26848695991100574,3.0,1
728,0.26275145834738944,3.0,0
728,0.2692209489405658,3.0,1
729,0.2630432714789511,3.0,0
729,0.26995278423931063,3.0,1
730,0.2633331095383544,3.0,0
730,0.2706824558778884,3.0,1
731,0.26362097939732854,3.0,0
731,0.2714099542706936,3.0,1
732,0.2639068880073716,3.0,0
732,0.2721352701749444,3.0,1
733,0.2641908423978615,3.0,0
733,0.27285839468958495,3.0,1
734,0.26447284967417783,3.0,0
734,0.2735793192540131,3.0,1
735,0.2647529170158346,3.0,0
735,0.27429803564663413,3.0,1
736,0.26503105167462504,3.0,0
736,0.2750145359832443,3.0,1
737,0.2653072609727783,3.0,0
737,0.2757288127152428,3.0,1
738,0.2655815523011293,3.0,0
738,0.27644085862767453,3.0,1
739,0.2658539331173014,3.0,0
739,0.2771506668371064,3.0,1
740,0.2661244109439011,3.0,0
740,0.2778582307893382,3.0,1
741,0.2663929933667283,3.0,0
741,0.278563544256951,3.0,1
742,0.26665968803299933,3.0,0
742,0.279266601336693,3.0,1
743,0.2669245026495844,3.0,0
743,0.2799673964467082,3.0,1
744,0.26718744498126007,3.0,0
744,0.2806659243236092,3.0,1
745,0.26744852284897563,3.0,0
745,0.28136218001939467,3.0,1
746,0.2677077441281357,3.0,0
746,0.2820561588982189,3.0,1
747,0.2679651167468974,3.0,0
747,0.28274785663301144,3.0,1
748,0.2682206486844835,3.0,0
